,AnzahlHits,x,y
96,764.0,1.92076246386255,2.405337902632919
97,45.0,2.444439084338354,2.905023360975811
98,40.0,4.1797066167985735,1.5339240077809972
99,17.0,2.2771065358550446,0.26716204285278966
100,242.0,2.154388173829188,2.889074282114218
101,54.0,6.17230036626532,2.3173657356570034
102,401.0,1.4038340028390692,1.0954670022228132
103,22.0,4.546024285723904,0.45316813173945336
104,27.0,5.297154186567408,1.4352067361068146
105,20.0,0.2655498450409688,5.369403176008172
106,0.0,4.2749919180693245,2.5332728991863105
107,2.0,3.1951406513128333,5.626798753963598
108,1422.0,3.4301101636857476,2.9872353512748413
109,6384.0,1.9632698318507922,1.718376692638964
110,431.0,1.391221985591951,1.0701524134130478
111,6.0,0.06655190912026576,1.7531597792412654
112,264.0,2.953731750333327,0.8364129530611377
113,18.0,6.014876828999832,2.919221368871681
114,307.0,2.525991469140479,4.478659614397705
115,30.0,6.150626976879362,1.0735917462699778
116,96.0,1.9068150997886901,3.3924598923939833
117,57.0,3.83271734034641,3.0841813034741756
118,57.0,5.855106957911159,0.7803247539784608
119,4.0,3.2116297113874843,2.294479930836884
120,423.0,1.1934268566381183,4.098051408652184
121,1979.0,2.491309835625276,0.7540646503784187
122,1135.0,1.2974907506870341,6.6446663114600195
123,4.0,2.4346310850398636,0.7884325645143173
124,4.0,1.3192585489006117,0.44858380662021347
125,62.0,3.11016554029797,5.861372175541257
126,63.0,0.0591698117416275,2.0622635437989576
127,50.0,1.9539106570870617,4.577449244758927
128,579.0,3.1993014839637075,5.392407370714127
129,54.0,1.9864661050905417,6.556047235847405
130,39.0,3.0280400607745506,3.507131266747672
131,78.0,1.9150946728996034,3.9943439956562563
132,1467.0,1.2865583283430428,1.6667331941110453
133,68.0,0.34763613140943317,3.323885085963842
134,7.0,1.0618480128547398,2.2019101899204294
135,252.0,5.685046317652647,3.119948660590244
136,761.0,0.11462838015344534,0.15486340549486988
137,41.0,3.1367801285388426,2.752373202740281
138,608.0,3.4611646486259398,1.3285485927514555
139,20.0,1.8622228729040016,3.432741379109528
140,195.0,4.515459052500754,2.959499073409245
141,19587.0,5.190596359911615,0.3595713991967835
142,41.0,3.790543442401801,1.75943270180248
143,68.0,0.7284341651464583,1.487991178621317
144,903.0,4.878652906236613,2.501121123107638
145,2.0,2.181201591339084,3.6782912936662995
146,143.0,6.146814745282613,0.3128215746020211
147,53.0,0.0181010578296954,3.2393396135097343
148,298.0,5.5424946646597295,2.576607794375495
149,26.0,3.0814478560445995,2.5475627311871505
150,32.0,2.5913981272369817,1.5826323162672131
151,92.0,5.188108308840741,0.7584128035178348
152,248.0,2.81063850276191,3.4368110951310715
153,6919.0,1.2294673613943088,5.601840840529692
154,197.0,0.40042157560546165,4.3184071122419025
155,182.0,5.421911752634357,1.5436112382000449
156,1911.0,5.220334582752759,5.285490641446332
157,50.0,5.808374355460437,2.43032573050724
158,10936.0,0.054447791168853676,2.6523668365992417
159,22.0,5.6764739807425695,0.20529253003005232
160,219.0,0.8049739523576847,6.795226612147571
161,59.0,5.541547442771737,1.2829524777410248
162,40.0,1.6432792548835407,6.191774693559273
163,11.0,4.8088356933837595,3.0972395036291607
164,40.0,0.15800119147519798,0.6060517244410328
165,326.0,3.1858161796182376,0.5529618011284096
166,16.0,2.552508223024927,5.393541128906094
167,392.0,6.1600841660648,4.037912148324329
168,811.0,1.9320782085345778,3.9631044344273936
169,39.0,2.5097224899158963,5.506325359460914
170,26.0,5.960463427721531,5.531207297241897
171,4699.0,0.058737470034141204,1.4857493482748316
172,67.0,0.837236076576584,2.78932751965925
173,50.0,1.32528431458684,2.7951805470529285
174,17.0,5.807006220142674,1.1931987121955792
175,1273.0,6.106742183699899,1.2582005125971434
176,23.0,1.85296554749468,4.698006037667506
177,138.0,4.902914072774138,0.24063090152243483
178,28.0,2.9052283392294322,4.268542545815076
179,98.0,2.5008419405671427,0.6426341778743567
180,134.0,3.6500877968808596,2.5618325706758065
181,14.0,0.6684416328840639,6.2802015642301185
182,1519.0,3.4899597304170644,4.456395714260553
183,937.0,1.4232040773329313,3.473317403484768
184,1318.0,1.590877522035032,1.4110271497442688
185,5.0,3.146573355010667,2.4174830815357837
186,10.0,0.04592301954228173,1.5092615145977308
187,2690.0,2.4440699039449116,1.0759873063589347
188,218.0,5.240856800064801,0.8175154702794458
189,134.0,1.9736549559704004,2.9227311262417617
190,709.0,2.6575468293129543,3.1581214071375725
191,672.0,1.0398271070808809,2.4895114106634115
192,3.0,4.708275608105251,4.44937681346441
193,720.0,3.513508665554485,6.017083731195639
194,69.0,2.440023048707631,3.9623701577849477
195,241.0,1.6982354406092286,5.068785871517331
196,1059.0,0.8204028920192421,5.531894625412955
197,6.0,6.337956313453915,1.0594866675801113
198,58.0,4.243699028999817,1.0113723354349324
199,91.0,0.3257627505371703,1.6882091376592157
200,2073.0,5.877637511346256,1.7207643400201977
201,248.0,0.9324616356249242,4.143553987699184
202,78.0,1.0665301738850275,1.9910432732964978
203,635.0,6.75656010101086,3.2801348954954537
204,6411.0,3.7835219405300986,3.4049751945193347
205,10.0,1.0642091275060457,2.1208466523927685
206,39.0,1.8529479025348463,0.38881744829036435
207,85.0,2.454827745154984,3.1746115708102254
208,16.0,4.389467536973074,3.5541243105627105
209,1466.0,0.7282894889985778,0.3001313743955025
210,0.0,3.6606049953775903,0.3573489617697603
211,343.0,4.5283812811965864,4.470749169150723
212,2044.0,0.9656416564057322,0.11729563710564417
213,98.0,0.8761442964085022,1.705783268021996
214,4.0,0.7927405778053496,1.840204910811568
215,7.0,0.04049560064675095,6.81577735884196
216,10.0,1.0559496548588774,2.553714691182384
217,8.0,1.3862086971734886,1.1103581947265457
218,35.0,3.4848996525439246,1.1878189221334867
219,16.0,2.3026215653760653,5.451945719228947
220,79.0,2.344671362919094,4.9545656585758096
221,250.0,2.793379637489317,3.51949834972444
222,136.0,0.627108878391665,5.63094111785939
223,32.0,2.753052620079779,0.5683169635441279
224,363.0,5.042404415796879,3.6392580739157365
225,3805.0,3.3296413875773494,2.314868305738149
226,18713.0,5.985382829922845,2.4366433466973447
227,609.0,3.381130410462484,0.32587699513175084
228,856.0,5.763360733721795,0.16958854138676305
229,899.0,1.8968590310426903,3.2257700543512575
230,60.0,1.8574357406351218,2.079935267729989
231,4482.0,3.735171671776846,0.5762011294102996
232,138.0,1.3994076085917762,1.1845766210492243
233,166.0,2.627822640016834,2.4918545017831066
234,41.0,1.607887211054556,5.996138763809702
235,39.0,2.921900997800328,0.14247429880275586
236,115.0,1.707970810777529,4.929247945625932
237,15.0,1.467612267094724,4.365494051123694
238,893.0,0.30306009970207803,0.1671999265943196
239,83.0,0.6109793557636545,2.0364046975446564
240,2168.0,0.42161638656409384,0.564342040088929
241,1980.0,2.4780787875554053,0.5389452734735558
242,45.0,1.7620366397007698,4.872388393805223
243,71.0,3.5673186226118574,0.5633399253567868
244,4243.0,4.754433450153784,5.709152395796343
245,8937.0,0.41649694871698273,1.849491663771825
246,165.0,6.161588327379735,2.6856241509891845
247,904.0,0.2324590746109454,1.9346571701390811
248,94823.0,1.280553302227422,2.9936353726906577
249,127.0,2.665337460598926,0.5931062609093609
250,1261.0,2.1270504658951452,0.41065158496011467
251,34.0,5.086198818148523,0.37338544162178033
252,5.0,3.643281407495714,3.6830609699704078
253,123.0,3.674031845978014,1.2458134422362974
254,3239.0,0.9563130427105486,0.810983528624158
255,268.0,0.8075712944823881,0.4452565734580203
256,124.0,1.6444656824469996,3.3485888843949434
257,60.0,1.2413413321701983,1.4637953980467788
258,245.0,5.389320183720249,4.135574314126704
259,2.0,5.403861647197859,3.7008715858820223
260,542.0,1.746513532615941,7.290214211548836
261,260.0,3.442135228205101,3.3399534156014536
262,387.0,6.967324841199489,1.7396604901803787
263,2.0,1.1824183081262438,3.4980774432303923
264,138.0,1.041808364480585,0.7718816237393074
265,1463.0,0.5941730323740204,6.853758037857183
266,4415.0,4.50434708080279,0.6106533630712039
267,677.0,4.61415563025378,0.5784884319931014
268,38.0,0.5620231207582282,2.3282433736780836
269,43.0,1.6141757031572412,0.25618244847345206
270,493.0,0.20353856352622568,5.340651828994686
271,18.0,5.133546695672466,4.174857315645078
272,155.0,3.135515344547813,1.8278707680786255
273,118.0,2.3979308657388243,2.8490042276313816
274,17904.0,2.063790607343444,1.8012523234269224
275,20.0,1.8396885701635393,2.3683747696201376
276,48.0,4.692371454584636,2.193658413766334
277,24.0,2.7948560924232466,0.366626339693755
278,19.0,3.144958679921242,1.5492274500254677
279,336.0,2.889937776542439,2.4740028692374083
280,701.0,1.2963032400730325,2.732557063826853
281,529.0,2.1220785230056807,0.29018990907904163
282,19.0,0.19121485079067746,2.9673307362118093
283,1131.0,2.0717065270199733,1.0053875211243959
284,59.0,1.924290245934687,7.076028502420076
285,72.0,3.1684916240998087,4.457400126947956
286,128.0,5.463009095549258,2.052538435957496
287,68.0,3.298504482727248,6.124399677495089
288,143.0,0.17004286246939948,2.81513418840682
289,37.0,5.798370909024491,0.794597047612065
290,87.0,3.846290867507857,1.9944102438257572
291,35.0,1.503082290944934,3.4716018419734342
292,139.0,0.9040931289228453,1.014966205298089
293,303.0,0.12925118124139523,1.5821403852539278
294,7391.0,1.9682033431386063,4.454559667509818
295,103.0,5.248526478249817,2.926238867759139
296,163.0,0.22253281012112147,0.07987021329770627
297,552.0,3.9374509406344376,1.3300016831611718
298,369.0,2.187593259099547,6.139760616020457
299,10.0,1.6390010523802676,1.9842388038247183
300,32.0,2.3056749941765435,1.143875448318882
301,4086.0,0.831689905960407,1.334117847560643
302,835.0,1.5055109976004388,3.7862766359011735
303,98.0,1.3869997886283727,6.89639102702899
304,9.0,1.9833555344190215,0.16699635263888135
305,53.0,0.006059859480751939,2.8167377312922603
306,135.0,4.179065187314347,2.266150180699052
307,119.0,3.454880026997577,6.85400494762452
308,392.0,2.7871118796074486,2.562764715816099
309,19.0,2.327050269357674,1.3183584067542022
310,45.0,5.612462484922985,2.0645318412163394
311,812.0,0.14968543510782784,0.34578258190531797
312,33.0,0.8873708089973915,2.5671782297608243
313,94.0,1.0911160670826838,2.345168702729917
314,30.0,2.1976880303932047,1.3593086908059524
315,6.0,0.24338140124230634,0.9327888835422988
316,299.0,0.7289188225324201,3.198280666667186
317,21.0,3.980779544506958,2.1562962153283074
318,48.0,1.2962174279599772,1.0615906800386687
319,29.0,2.9969776396380707,6.529958099902286
320,197.0,1.3691728385852926,3.778939351138019
321,986.0,0.6782628202775829,4.998388632509663
322,3202.0,3.4852474946704595,0.6802912329445552
323,6.0,3.1563164326365865,2.3411885220748223
324,3.0,6.594498135761121,4.782689856703561
325,34.0,2.024331755579923,3.137254802798672
326,53.0,0.2402344393329745,1.3699932784635034
327,27.0,3.033136045088292,2.3300833240101197
328,268.0,8.802317091251656,0.5528024265445439
329,12.0,0.3178907715931434,5.4721924511946725
330,10.0,1.3493215292464784,4.179556662880943
331,19.0,3.6393725317499506,5.000089048795623
332,25.0,2.8839646508025414,4.192406688963149
333,2.0,5.759951761858213,1.742701663476927
334,7.0,7.317970278867944,3.9023406602154482
335,95.0,4.279235783347481,0.5263340167333936
336,145.0,4.762735060997465,1.681832159052545
337,888.0,0.441786057721262,1.1495839985212575
338,628.0,5.161269352455157,0.9185159002171637
339,530.0,0.4132811309105646,2.72604372937424
340,108.0,6.3927456692822275,0.47224228238864585
341,380.0,0.1143904356116332,4.648753739324664
342,3954.0,3.5826716579478153,0.6614025445440177
343,214.0,3.137180650417358,3.11981284011729
344,165.0,2.113533303834547,2.5882188073572885
345,14.0,6.050523479441314,0.014114697577666924
346,15.0,4.083679247543621,2.4150951513556556
347,16.0,1.3600586049845669,1.8619620312676548
348,361.0,1.3232159304425046,3.0086944885304376
349,142.0,0.9255572877646179,0.985570203488412
350,353.0,0.8271339125894617,0.2772900563783365
351,343.0,0.6087826257202007,6.554702696784689
352,18.0,2.785084314447083,2.341252476557563
353,1553.0,0.559100041245431,1.7217007262570085
354,337.0,0.9415548744766333,2.712389610918943
355,4.0,5.784698240123031,1.4397929275321992
356,13.0,3.0730213874962367,4.349742420966629
357,43.0,1.4682902383449026,1.9712641371028288
358,4.0,2.753424887670781,0.4173274421532005
359,359.0,1.057241434555391,0.7099891023662557
360,36.0,0.06713589449046253,1.7066985169802362
361,29.0,0.6303359386462208,1.5719118804296435
362,45.0,0.23234104790000742,3.6354464414278223
363,0.0,1.8271421221964186,6.669251186910291
364,62.0,1.3202084956164422,0.5967208276450542
365,2784.0,5.522832066105816,4.286748000461966
366,6.0,2.824499678286707,3.804657506651477
367,16.0,1.2625988559978998,2.183251733892516
368,102.0,4.238006447180773,0.8838122743919796
369,245.0,3.953727865661695,2.5202607446999066
370,584.0,0.49961207543861264,3.2315233860292816
371,149.0,3.997792463667499,4.7053824611657395
372,27.0,5.717445607943914,0.5322151464011928
373,275.0,6.299417587631083,0.0022371656206150448
374,4543.0,2.2291786020759083,2.253237891084404
375,12.0,1.1801829571208602,4.339748177609497
376,16.0,6.282113710602685,3.141924624902859
377,4215.0,3.4489638236963915,2.64447645318593
378,16230.0,5.007076662919332,1.7784412879991955
379,16.0,2.618170355552378,3.2261541773358062
380,39.0,1.40897770892522,3.3920189194737516
381,9.0,4.45829407742367,2.9336343097135513
382,620.0,0.9461222839974424,3.947911232037505
383,153.0,1.3665383213775968,4.04070159415569
384,1843.0,2.507475517071116,2.378936482188526
385,12.0,2.3010753860330952,0.9118995914381411
386,104.0,4.66586027665661,0.7528732766706958
387,720.0,5.967430353216198,1.1238344779107603
388,389.0,0.7309566403365357,2.9969317487614138
389,70.0,2.6918761507014946,4.556843741245063
390,34.0,0.06848302430922892,4.79223415394412
391,31.0,1.948033561682995,0.4451539940019842
392,3144.0,1.5732938755591155,2.234777588406058
393,362.0,5.111985233200212,0.2016430173832786
394,44.0,0.33919529050989716,1.5686312177534578
395,2495.0,1.850905481645209,0.028808020373439547
396,32.0,1.8794908747699086,2.480170141450431
397,4.0,3.776574206758819,0.6363778613113378
398,10.0,0.07791645352437104,5.303036339357702
399,63.0,5.276593810765072,0.27717763704053144
400,34.0,1.5566678275591634,1.0144356509185117
401,65.0,5.565602104815815,0.8389404267668121
402,15.0,3.185224467414379,1.4742032280297184
403,140.0,0.23674839744135134,5.523888343249798
404,9.0,2.0760614732232776,2.579149233866673
405,152.0,1.4418288755085946,5.267678957633283
406,1674.0,2.538240040530604,2.663445721454057
407,5.0,4.085122505260987,1.9483168644095992
408,80.0,1.5650082406336896,6.544890428488586
409,36.0,4.177709701799984,3.1516862225868643
410,181.0,2.446846839512806,1.8260328676832351
411,232.0,3.718142763593888,2.1202049517745767
412,87.0,2.158705402736369,1.5042190026762587
413,266.0,0.14497583881009568,1.6519207660034567
414,35.0,1.5353853447473167,1.6545092725817416
415,309.0,3.032868208399054,2.715992861703616
416,716.0,2.4650854714157227,1.9634543096255088
417,1659.0,6.537000326740581,2.8217362041116694
418,15.0,2.320826157431515,5.44995208055981
419,85.0,1.1265197008455612,2.093310728587681
420,10.0,4.131723275023557,2.9257456539209077
421,639.0,1.164123360782189,1.8952762365715916
422,4475.0,0.9909782010028678,4.5036215537823905
423,4.0,4.792507201492784,1.1827507275801383
424,19.0,1.0121307557038177,5.143176042064026
425,405.0,0.6929086349823468,0.8729654643322613
426,256.0,1.6554343823945148,6.630860927958842
427,336.0,0.9857804278139204,3.4925819783703167
428,106.0,3.1830883907541185,0.30431026960423857
429,29.0,3.9375016819142927,2.0820026275669647
430,212.0,1.7774468689356615,1.298367568536626
431,605.0,0.8457922211326228,0.6279220315625964
432,686.0,3.0347876955838764,0.8101430333267676
433,979.0,3.013878226859301,3.2551861943758036
434,1155.0,1.2151670893341286,3.930526289096069
435,638.0,0.9745576616185181,2.781387844786471
436,499.0,4.675336239690874,2.898184509624715
437,0.0,2.1257414479065275,7.357574283370278
438,63.0,2.4023931222294843,0.7282357756062505
439,4.0,1.7567874188969155,1.9580159625298528
440,167.0,0.09191380473570998,6.828711486563321
441,65.0,4.258346425202797,7.5029601102930465
442,8.0,6.0150002309031025,2.07952304862503
443,35.0,3.136521960865868,1.6172545908315827
444,17.0,1.180847010629516,0.9205816990950701
445,10670.0,2.082480059245233,1.764054127050164
446,332.0,2.292379471048984,1.8870920152342099
447,155.0,2.3592551985986834,5.187121773609347
448,20.0,2.516790748626647,3.8158501051947487
449,44.0,6.913458899160201,0.42704238192294675
450,76.0,1.0824487059085284,4.30453064834203
451,3093.0,2.757826169333331,1.0661038451533833
452,862.0,2.6041299242596363,2.715918173667005
453,415.0,2.1559016346755833,7.721629856588075
454,60.0,4.785138385660827,1.960615601501443
455,13.0,0.2698392311080706,1.1570172022288978
456,1713.0,0.8943225661684666,7.05356811268102
457,215.0,0.2567266274782938,0.013439732536087323
458,8.0,4.209323634431679,1.350253714894607
459,41.0,0.4806102294856114,1.4631319547189312
460,19.0,2.1910713991004975,2.8484931788046053
461,11.0,0.4364122954522536,2.0066608607003174
462,18.0,3.970944630810857,1.7048061242003119
463,12.0,4.7416887313399005,2.285680032711724
464,24.0,2.3482736416333454,5.072304229102107
465,20.0,0.47150693344903516,3.2658242074107595
466,18.0,0.5582689780179573,7.509695653124124
467,50.0,4.967798692895925,0.23553277565552921
468,4957.0,2.1870647914067467,0.12241587918230357
469,629.0,1.6290284514183657,7.102210565783477
470,14.0,4.6580711628910345,1.4559496147243332
471,1388.0,3.9209250807955502,2.027165860122036
472,46.0,1.2342776187198492,0.17837388676052335
473,68.0,2.720862614843352,2.3030813675480966
474,13.0,0.2846397921387185,0.3043627288746946
475,339.0,2.9958709799105607,0.7106592771928688
476,1648.0,4.281628231746047,3.6029388532189506
477,1141.0,0.86724267135381,0.7823386657500846
478,43.0,1.2397729319947803,3.1352944769844973
479,28.0,2.8220928453487844,1.6893811248620705
480,4.0,0.6587459959426019,2.442719705065415
481,3.0,1.1056811098821084,1.5229573599875028
482,64.0,1.0613987830485634,1.1151007047211943
483,109.0,0.8544420550481444,1.4638822817792385
484,154.0,5.5546341328437565,3.3284260222018736
485,41.0,5.590815123180238,2.3481547611318327
486,65.0,0.12794415864462394,4.7408706016102204
487,248.0,0.37482188576410813,2.569930384066339
488,3.0,5.645930733628227,0.9044680610786502
489,60.0,2.313897080675342,5.313046248979747
490,119.0,3.23658735157171,0.9957102612161224
491,1.0,2.781326156680434,0.18752998339335747
492,20.0,1.39399716579811,6.833893730719995
493,1078.0,0.8027932464042671,2.78747709485718
494,35.0,6.798286030824206,2.603462630852979
495,1474.0,2.4077023073330555,1.2229465189254287
496,65.0,7.295979124187132,0.16287917713169486
497,81.0,2.5720189346644986,4.243932867622858
498,37.0,0.28133116083287923,4.257686369581221
499,206.0,4.142003910436362,0.0050330851353215245
500,60.0,0.5266730922861704,4.5639789461888896
501,1023.0,0.3807337715039152,4.855540014048458
502,66.0,1.4781540559768507,0.10419433467816175
503,10.0,3.486627223534578,2.1705553896330807
504,565858.0,3.1242764198163577,4.02598504373046
505,27.0,3.5701601846291844,1.3249609755829521
506,12.0,2.4225804666430135,0.5792949177739954
507,26.0,1.3582406950508918,3.3989240478062146
508,10.0,0.7948332100993154,0.09216552054250116
509,4321.0,0.11894905644071407,0.8688247910378766
510,135.0,3.9775944495931013,1.0528170747934555
511,766.0,3.8127259664210937,0.4639640132009939
512,37.0,5.129118619805215,3.3763180249627087
513,407.0,0.898140370611932,6.686141840083771
514,55.0,2.9947523699108123,2.047237757568575
515,22.0,3.1112752242237534,0.24046386128439456
516,1221.0,1.3052454729255372,6.094365719781236
517,24186.0,2.367555421841092,3.6600545753190388
518,57.0,0.21152782613708254,3.534209977338652
519,96.0,2.7572697907987163,1.8725778343436383
520,491.0,0.04575076605556827,0.49718530085094104
521,2623.0,3.7793970603973976,0.7856772333055342
522,50.0,2.3149558531013845,1.0438092305027038
523,2297.0,0.14044575055253894,0.8358466155320823
524,81.0,0.9889490236638574,0.6273868653841164
525,7.0,5.592054876527452,0.1364727794406404
526,110.0,0.23227969066690335,0.2962858006844953
527,1810.0,2.360223018140954,4.671468128892053
528,586.0,6.508582395237254,0.19860236263315034
529,23.0,2.2969339062086895,2.536583702039358
530,53.0,3.9324237743802204,1.1847921672440447
531,40.0,2.5611398098284086,2.944161224097949
532,87.0,0.39074934583534837,4.196260692050631
533,137.0,5.9755622097863546,2.962449605519949
534,79.0,1.1791131584586605,1.8709902935076368
535,383.0,1.2602571105092126,2.16189636086058
536,1166.0,0.23888149424428118,0.33336612319358805
537,11.0,1.8637489381073977,2.1017641805771445
538,16683.0,2.401119053946495,0.06709399102674984
539,15.0,2.0783212150651202,1.3983661007455188
540,20.0,0.6030249880598078,0.4534411611703293
541,1652.0,7.217835103965355,2.0634391861280674
542,1.0,5.738541077325792,0.9825466941799403
543,42.0,1.4595637642792312,2.283276241527941
544,486.0,2.20475929803829,1.064543992368483
545,32.0,1.7949523367144335,6.070718595320699
546,109.0,0.9095069465038446,6.609912525441343
547,20.0,1.3578881512081846,0.06376685945240723
548,112.0,3.6044592282585564,3.742266977394511
549,7.0,0.37678436995585063,2.8990754014688265
550,1203.0,1.4201158683701722,3.554016723901583
551,43.0,4.663587265259119,6.346875678578336
552,11.0,4.1093660334420985,0.16944883021855395
553,11.0,0.7776114256157962,0.6033110276125231
554,3172.0,4.4272005872588105,0.9444889264743517
555,41.0,4.766433485293155,1.6495001270201404
556,193.0,2.517408084776814,3.667625672446955
557,1700.0,2.567491753820933,0.36374696182741983
558,5.0,4.562517506168317,2.3249059897805533
559,810.0,5.42568961644144,0.3541652677535354
560,16.0,0.6216430843177019,0.13466206909745448
561,49.0,2.5329343228241563,0.5109869643241485
562,81.0,0.6155726596828126,6.963733747907492
563,333.0,1.240158126859809,2.1349146587714998
564,26.0,0.2997685855048031,4.581383651450269
565,1.0,0.8942270495988147,5.975375943574646
566,1999.0,0.517072857552674,3.6380140384393815
567,4320.0,0.8476569452359559,4.006112748460608
568,10.0,5.916984165313148,0.8877305228396697
569,4065.0,5.290082430310006,0.9126790881936011
570,13.0,2.8769080707473105,0.23971844481189963
571,438.0,2.2306253625482544,0.5554443491758048
572,105.0,1.9408975747927713,6.559736945314637
573,46.0,0.3173360694356848,4.295942392478526
574,58.0,0.29766402203533193,4.576743542636675
575,53.0,1.1922487220432503,3.9400818925109276
576,98.0,2.4837079158303927,0.4441942348723158
577,569.0,2.0061522182655898,3.2108518801534105
578,55504.0,1.7650773990458744,0.12819020280478366
579,850.0,3.998568344481994,1.3404432190728643
580,20.0,4.721794509017778,0.3677226916042713
581,11.0,0.4131084222369008,3.938786039036774
582,59.0,0.40229202631137095,2.9715320567641488
583,56.0,2.049940900936372,1.291881418151898
584,310.0,2.59139360025676,0.02160434094144703
585,399.0,0.615768180661969,5.327436915738057
586,98.0,4.856715429863655,5.2562938999539774
587,47.0,1.1119273798050644,4.071342797359889
588,1220.0,0.9109194437726975,2.913208643600543
589,1.0,1.918400157877115,4.044859538278864
590,453.0,2.63031867475217,0.6467134180455041
591,106.0,4.8988866572592435,0.814737244452326
592,36.0,1.2616009349904314,2.6445949398501023
593,23.0,5.258677027286216,1.0573900506740075
594,146.0,0.6359107959460273,0.057697937484459505
595,62.0,2.2607750740016987,2.91332039463021
596,36.0,3.107828342563451,0.013216769907757442
597,334.0,4.50877096409296,4.4710937091788185
